hospital_name,city,state,hospital_ownership,overall_rating,cpt_code,procedure_name,payer,gross_charge,cash_price,negotiated_rate,medicare_rate,markup_vs_medicare,payer_type,price_tier
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27447,Total Knee Replacement,Medicare,37843.7,5412.73,1588.3,1600,0.99,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27447,Total Knee Replacement,Medicaid/AHCCCS,37843.7,5412.73,1270.09,1600,0.79,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27447,Total Knee Replacement,Cash/Self-Pay,37843.7,5412.73,5412.73,1600,3.38,Cash,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27130,Total Hip Replacement,Blue Cross Blue Shield of Arizona,38925.96,5015.0,4024.95,1545,2.61,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27130,Total Hip Replacement,Aetna,38925.96,5015.0,4355.38,1545,2.82,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27130,Total Hip Replacement,UnitedHealthcare,38925.96,5015.0,2854.78,1545,1.85,Commercial,2: Mid (1.5-2.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27130,Total Hip Replacement,Cigna,38925.96,5015.0,4437.23,1545,2.87,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27130,Total Hip Replacement,Humana,38925.96,5015.0,3956.26,1545,2.56,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27130,Total Hip Replacement,Medicare,38925.96,5015.0,1483.49,1545,0.96,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27130,Total Hip Replacement,Medicaid/AHCCCS,38925.96,5015.0,1363.04,1545,0.88,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,27130,Total Hip Replacement,Cash/Self-Pay,38925.96,5015.0,5015.0,1545,3.25,Cash,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,43239,Upper GI Endoscopy,Blue Cross Blue Shield of Arizona,14329.29,2130.51,1385.2,612,2.26,Commercial,2: Mid (1.5-2.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,43239,Upper GI Endoscopy,Aetna,14329.29,2130.51,1651.74,612,2.7,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,43239,Upper GI Endoscopy,UnitedHealthcare,14329.29,2130.51,1114.45,612,1.82,Commercial,2: Mid (1.5-2.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,43239,Upper GI Endoscopy,Cigna,14329.29,2130.51,1442.16,612,2.36,Commercial,2: Mid (1.5-2.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,43239,Upper GI Endoscopy,Humana,14329.29,2130.51,1314.0,612,2.15,Commercial,2: Mid (1.5-2.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,43239,Upper GI Endoscopy,Medicare,14329.29,2130.51,589.12,612,0.96,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,43239,Upper GI Endoscopy,Medicaid/AHCCCS,14329.29,2130.51,444.29,612,0.73,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,43239,Upper GI Endoscopy,Cash/Self-Pay,14329.29,2130.51,2130.51,612,3.48,Cash,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,45378,Colonoscopy,Blue Cross Blue Shield of Arizona,10349.32,1808.68,1698.16,492,3.45,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,45378,Colonoscopy,Aetna,10349.32,1808.68,1445.38,492,2.94,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,45378,Colonoscopy,UnitedHealthcare,10349.32,1808.68,1263.72,492,2.57,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,45378,Colonoscopy,Cigna,10349.32,1808.68,1096.5,492,2.23,Commercial,2: Mid (1.5-2.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,45378,Colonoscopy,Humana,10349.32,1808.68,1230.37,492,2.5,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,45378,Colonoscopy,Medicare,10349.32,1808.68,474.61,492,0.96,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,45378,Colonoscopy,Medicaid/AHCCCS,10349.32,1808.68,407.96,492,0.83,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,45378,Colonoscopy,Cash/Self-Pay,10349.32,1808.68,1808.68,492,3.68,Cash,4: Very High (>3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,59510,Cesarean Section,Blue Cross Blue Shield of Arizona,28829.09,4804.78,6485.76,2100,3.09,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,59510,Cesarean Section,Aetna,28829.09,4804.78,4936.47,2100,2.35,Commercial,2: Mid (1.5-2.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,59510,Cesarean Section,UnitedHealthcare,28829.09,4804.78,6037.46,2100,2.87,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,59510,Cesarean Section,Cigna,28829.09,4804.78,6781.8,2100,3.23,Commercial,3: High (2.5-3.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,59510,Cesarean Section,Humana,28829.09,4804.78,4253.74,2100,2.03,Commercial,2: Mid (1.5-2.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,59510,Cesarean Section,Medicare,28829.09,4804.78,2162.07,2100,1.03,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,59510,Cesarean Section,Medicaid/AHCCCS,28829.09,4804.78,1529.38,2100,0.73,Government,1: Low (<1.5x Medicare)
Banner University Medical Center Tucson,Tucson,AZ,Voluntary non-profit,4,59510,Cesarean Section,Cash/Self-Pay,28829.09,4804.78,4804.78,2100,2.29,Cash,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,70553,MRI Brain with Contrast,Blue Cross Blue Shield of Arizona,4520.63,522.3,1037.79,446,2.33,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,70553,MRI Brain with Contrast,Aetna,4520.63,522.3,1254.4,446,2.81,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,70553,MRI Brain with Contrast,UnitedHealthcare,4520.63,522.3,1107.59,446,2.48,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,70553,MRI Brain with Contrast,Cigna,4520.63,522.3,1463.45,446,3.28,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,70553,MRI Brain with Contrast,Humana,4520.63,522.3,1052.29,446,2.36,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,70553,MRI Brain with Contrast,Medicare,4520.63,522.3,442.88,446,0.99,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,70553,MRI Brain with Contrast,Medicaid/AHCCCS,4520.63,522.3,351.25,446,0.79,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,70553,MRI Brain with Contrast,Cash/Self-Pay,4520.63,522.3,522.3,446,1.17,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,71250,CT Chest,Blue Cross Blue Shield of Arizona,2315.35,537.79,1066.11,312,3.42,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,71250,CT Chest,Aetna,2315.35,537.79,724.34,312,2.32,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,71250,CT Chest,UnitedHealthcare,2315.35,537.79,702.12,312,2.25,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,71250,CT Chest,Cigna,2315.35,537.79,865.76,312,2.77,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,71250,CT Chest,Humana,2315.35,537.79,671.96,312,2.15,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,71250,CT Chest,Medicare,2315.35,537.79,317.08,312,1.02,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,71250,CT Chest,Medicaid/AHCCCS,2315.35,537.79,278.64,312,0.89,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,71250,CT Chest,Cash/Self-Pay,2315.35,537.79,537.79,312,1.72,Cash,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,74177,CT Abdomen & Pelvis,Blue Cross Blue Shield of Arizona,4806.61,571.87,1257.89,389,3.23,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,74177,CT Abdomen & Pelvis,Aetna,4806.61,571.87,904.84,389,2.33,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,74177,CT Abdomen & Pelvis,UnitedHealthcare,4806.61,571.87,894.46,389,2.3,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,74177,CT Abdomen & Pelvis,Cigna,4806.61,571.87,838.88,389,2.16,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,74177,CT Abdomen & Pelvis,Humana,4806.61,571.87,1080.74,389,2.78,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,74177,CT Abdomen & Pelvis,Medicare,4806.61,571.87,383.6,389,0.99,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,74177,CT Abdomen & Pelvis,Medicaid/AHCCCS,4806.61,571.87,321.88,389,0.83,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,74177,CT Abdomen & Pelvis,Cash/Self-Pay,4806.61,571.87,571.87,389,1.47,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,93000,Electrocardiogram (ECG),Blue Cross Blue Shield of Arizona,153.08,37.29,81.07,28,2.9,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,93000,Electrocardiogram (ECG),Aetna,153.08,37.29,85.79,28,3.06,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,93000,Electrocardiogram (ECG),UnitedHealthcare,153.08,37.29,50.96,28,1.82,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,93000,Electrocardiogram (ECG),Cigna,153.08,37.29,61.92,28,2.21,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,93000,Electrocardiogram (ECG),Humana,153.08,37.29,53.49,28,1.91,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,93000,Electrocardiogram (ECG),Medicare,153.08,37.29,28.24,28,1.01,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,93000,Electrocardiogram (ECG),Medicaid/AHCCCS,153.08,37.29,22.15,28,0.79,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,93000,Electrocardiogram (ECG),Cash/Self-Pay,153.08,37.29,37.29,28,1.33,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,85025,Complete Blood Count (CBC),Blue Cross Blue Shield of Arizona,100.25,10.84,30.24,11,2.75,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,85025,Complete Blood Count (CBC),Aetna,100.25,10.84,24.78,11,2.25,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,85025,Complete Blood Count (CBC),UnitedHealthcare,100.25,10.84,28.63,11,2.6,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,85025,Complete Blood Count (CBC),Cigna,100.25,10.84,28.87,11,2.62,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,85025,Complete Blood Count (CBC),Humana,100.25,10.84,28.64,11,2.6,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,85025,Complete Blood Count (CBC),Medicare,100.25,10.84,10.66,11,0.97,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,85025,Complete Blood Count (CBC),Medicaid/AHCCCS,100.25,10.84,8.72,11,0.79,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,85025,Complete Blood Count (CBC),Cash/Self-Pay,100.25,10.84,10.84,11,0.99,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,80053,Comprehensive Metabolic Panel,Blue Cross Blue Shield of Arizona,96.53,26.22,36.9,14,2.64,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,80053,Comprehensive Metabolic Panel,Aetna,96.53,26.22,29.67,14,2.12,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,80053,Comprehensive Metabolic Panel,UnitedHealthcare,96.53,26.22,40.77,14,2.91,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,80053,Comprehensive Metabolic Panel,Cigna,96.53,26.22,33.19,14,2.37,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,80053,Comprehensive Metabolic Panel,Humana,96.53,26.22,38.66,14,2.76,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,80053,Comprehensive Metabolic Panel,Medicare,96.53,26.22,14.24,14,1.02,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,80053,Comprehensive Metabolic Panel,Medicaid/AHCCCS,96.53,26.22,11.52,14,0.82,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,80053,Comprehensive Metabolic Panel,Cash/Self-Pay,96.53,26.22,26.22,14,1.87,Cash,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,36415,Blood Draw,Blue Cross Blue Shield of Arizona,36.5,3.17,7.89,3,2.63,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,36415,Blood Draw,Aetna,36.5,3.17,6.86,3,2.29,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,36415,Blood Draw,UnitedHealthcare,36.5,3.17,6.63,3,2.21,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,36415,Blood Draw,Cigna,36.5,3.17,9.08,3,3.03,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,36415,Blood Draw,Humana,36.5,3.17,8.62,3,2.87,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,36415,Blood Draw,Medicare,36.5,3.17,3.13,3,1.04,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,36415,Blood Draw,Medicaid/AHCCCS,36.5,3.17,2.34,3,0.78,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,36415,Blood Draw,Cash/Self-Pay,36.5,3.17,3.17,3,1.06,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99213,Office Visit (Established Patient),Blue Cross Blue Shield of Arizona,1286.01,166.92,387.18,115,3.37,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99213,Office Visit (Established Patient),Aetna,1286.01,166.92,341.11,115,2.97,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99213,Office Visit (Established Patient),UnitedHealthcare,1286.01,166.92,286.46,115,2.49,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99213,Office Visit (Established Patient),Cigna,1286.01,166.92,314.75,115,2.74,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99213,Office Visit (Established Patient),Humana,1286.01,166.92,287.36,115,2.5,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99213,Office Visit (Established Patient),Medicare,1286.01,166.92,117.12,115,1.02,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99213,Office Visit (Established Patient),Medicaid/AHCCCS,1286.01,166.92,92.07,115,0.8,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99213,Office Visit (Established Patient),Cash/Self-Pay,1286.01,166.92,166.92,115,1.45,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99283,Emergency Dept Visit (Moderate),Blue Cross Blue Shield of Arizona,2069.84,270.24,445.32,186,2.39,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99283,Emergency Dept Visit (Moderate),Aetna,2069.84,270.24,487.7,186,2.62,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99283,Emergency Dept Visit (Moderate),UnitedHealthcare,2069.84,270.24,446.82,186,2.4,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99283,Emergency Dept Visit (Moderate),Cigna,2069.84,270.24,473.07,186,2.54,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99283,Emergency Dept Visit (Moderate),Humana,2069.84,270.24,382.17,186,2.05,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99283,Emergency Dept Visit (Moderate),Medicare,2069.84,270.24,178.58,186,0.96,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99283,Emergency Dept Visit (Moderate),Medicaid/AHCCCS,2069.84,270.24,153.38,186,0.82,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,99283,Emergency Dept Visit (Moderate),Cash/Self-Pay,2069.84,270.24,270.24,186,1.45,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27447,Total Knee Replacement,Blue Cross Blue Shield of Arizona,12469.57,2799.84,4006.08,1600,2.5,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27447,Total Knee Replacement,Aetna,12469.57,2799.84,4339.66,1600,2.71,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27447,Total Knee Replacement,UnitedHealthcare,12469.57,2799.84,3851.79,1600,2.41,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27447,Total Knee Replacement,Cigna,12469.57,2799.84,4964.26,1600,3.1,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27447,Total Knee Replacement,Humana,12469.57,2799.84,3679.94,1600,2.3,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27447,Total Knee Replacement,Medicare,12469.57,2799.84,1611.64,1600,1.01,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27447,Total Knee Replacement,Medicaid/AHCCCS,12469.57,2799.84,1196.27,1600,0.75,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27447,Total Knee Replacement,Cash/Self-Pay,12469.57,2799.84,2799.84,1600,1.75,Cash,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27130,Total Hip Replacement,Blue Cross Blue Shield of Arizona,17555.78,2246.53,4069.93,1545,2.63,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27130,Total Hip Replacement,Aetna,17555.78,2246.53,3659.34,1545,2.37,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27130,Total Hip Replacement,UnitedHealthcare,17555.78,2246.53,4571.07,1545,2.96,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27130,Total Hip Replacement,Cigna,17555.78,2246.53,4514.62,1545,2.92,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27130,Total Hip Replacement,Humana,17555.78,2246.53,4311.16,1545,2.79,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27130,Total Hip Replacement,Medicare,17555.78,2246.53,1599.47,1545,1.04,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27130,Total Hip Replacement,Medicaid/AHCCCS,17555.78,2246.53,1142.74,1545,0.74,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,27130,Total Hip Replacement,Cash/Self-Pay,17555.78,2246.53,2246.53,1545,1.45,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,43239,Upper GI Endoscopy,Blue Cross Blue Shield of Arizona,7355.45,809.7,1921.37,612,3.14,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,43239,Upper GI Endoscopy,Aetna,7355.45,809.7,1367.93,612,2.24,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,43239,Upper GI Endoscopy,UnitedHealthcare,7355.45,809.7,1617.44,612,2.64,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,43239,Upper GI Endoscopy,Cigna,7355.45,809.7,1227.12,612,2.01,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,43239,Upper GI Endoscopy,Humana,7355.45,809.7,1371.87,612,2.24,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,43239,Upper GI Endoscopy,Medicare,7355.45,809.7,627.69,612,1.03,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,43239,Upper GI Endoscopy,Medicaid/AHCCCS,7355.45,809.7,494.45,612,0.81,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,43239,Upper GI Endoscopy,Cash/Self-Pay,7355.45,809.7,809.7,612,1.32,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,45378,Colonoscopy,Blue Cross Blue Shield of Arizona,2717.11,489.95,1147.85,492,2.33,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,45378,Colonoscopy,Aetna,2717.11,489.95,1048.0,492,2.13,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,45378,Colonoscopy,UnitedHealthcare,2717.11,489.95,1444.23,492,2.94,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,45378,Colonoscopy,Cigna,2717.11,489.95,1459.45,492,2.97,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,45378,Colonoscopy,Humana,2717.11,489.95,1154.61,492,2.35,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,45378,Colonoscopy,Medicare,2717.11,489.95,491.46,492,1.0,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,45378,Colonoscopy,Medicaid/AHCCCS,2717.11,489.95,384.49,492,0.78,Government,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,45378,Colonoscopy,Cash/Self-Pay,2717.11,489.95,489.95,492,1.0,Cash,1: Low (<1.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,59510,Cesarean Section,Blue Cross Blue Shield of Arizona,27159.47,2169.09,5008.16,2100,2.38,Commercial,2: Mid (1.5-2.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,59510,Cesarean Section,Aetna,27159.47,2169.09,5615.22,2100,2.67,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,59510,Cesarean Section,UnitedHealthcare,27159.47,2169.09,6224.69,2100,2.96,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,59510,Cesarean Section,Cigna,27159.47,2169.09,6103.99,2100,2.91,Commercial,3: High (2.5-3.5x Medicare)
Yuma Regional Medical Center,Yuma,AZ,Government - Local,3,59510,Cesarean Section,Humana,27159.47,2169.09,6112.33,2100,2.91,Commercial,3: High (2.5-3.5x Medicare)
